Date,Stock Splits,symbol
1962-12-17 00:00:00-05:00,1.05,CVX
1973-12-11 00:00:00-05:00,2.0,CVX
1981-03-11 00:00:00-05:00,2.0,CVX
1994-06-13 00:00:00-04:00,2.0,CVX
2004-09-13 00:00:00-04:00,2.0,CVX
