Date,Stock Splits,symbol
1987-09-28 00:00:00-04:00,2.0,JCI
1995-11-15 00:00:00-05:00,2.0,JCI
1997-10-23 00:00:00-04:00,2.0,JCI
1999-10-22 00:00:00-04:00,2.0,JCI
2007-07-02 00:00:00-04:00,0.25,JCI
2012-10-01 00:00:00-04:00,2.011667672500503,JCI
2016-09-06 00:00:00-04:00,0.955,JCI
