Date,Stock Splits,symbol
2000-05-04 00:00:00-04:00,0.1,LH
2001-06-12 00:00:00-04:00,2.0,LH
2002-05-13 00:00:00-04:00,2.0,LH
2023-07-03 00:00:00-04:00,1.164,LH
