Date,Stock Splits,symbol
1972-09-22 00:00:00-04:00,2.0,DE
1976-09-22 00:00:00-04:00,2.0,DE
1995-11-29 00:00:00-05:00,3.0,DE
2007-12-04 00:00:00-05:00,2.0,DE
