Date,Stock Splits,symbol
1994-02-01 00:00:00-05:00,1.5,AES
1994-03-04 00:00:00-05:00,1.03,AES
1997-08-29 00:00:00-04:00,2.0,AES
2000-06-02 00:00:00-04:00,2.0,AES
