Date,Stock Splits,symbol
1983-07-01 00:00:00-04:00,1.25,TFC
1985-04-29 00:00:00-04:00,2.0,TFC
1987-06-23 00:00:00-04:00,1.5,TFC
1989-07-03 00:00:00-04:00,1.5,TFC
1998-08-04 00:00:00-04:00,2.0,TFC
