Date,Stock Splits,symbol
1987-05-27 00:00:00-04:00,2.0,AON
1994-05-17 00:00:00-04:00,1.5,AON
1997-05-15 00:00:00-04:00,1.5,AON
1999-05-18 00:00:00-04:00,1.5,AON
