Date,Stock Splits,symbol
1984-02-15 00:00:00-05:00,2.0,IPG
1986-06-24 00:00:00-04:00,2.0,IPG
1989-06-16 00:00:00-04:00,1.5,IPG
1992-06-16 00:00:00-04:00,2.0,IPG
1997-07-16 00:00:00-04:00,1.5,IPG
1999-07-16 00:00:00-04:00,2.0,IPG
