Date,Stock Splits,symbol
1999-03-02 00:00:00-05:00,3.0,EBAY
2000-05-25 00:00:00-04:00,2.0,EBAY
2003-08-29 00:00:00-04:00,2.0,EBAY
2005-02-17 00:00:00-05:00,2.0,EBAY
2015-07-20 00:00:00-04:00,2.376,EBAY
