Date,Stock Splits,symbol
1983-07-05 00:00:00-04:00,2.0,UHS
1996-05-20 00:00:00-04:00,2.0,UHS
2001-06-04 00:00:00-04:00,2.0,UHS
2009-12-16 00:00:00-05:00,2.0,UHS
