Date,Stock Splits,symbol
1979-05-29 00:00:00-04:00,2.0,KR
1986-10-01 00:00:00-04:00,2.0,KR
1997-04-23 00:00:00-04:00,2.0,KR
1999-06-29 00:00:00-04:00,2.0,KR
2015-07-14 00:00:00-04:00,2.0,KR
