Date,Stock Splits,symbol
1984-06-04 00:00:00-04:00,2.0,RF
1986-06-02 00:00:00-04:00,2.0,RF
1993-03-01 00:00:00-05:00,1.1,RF
1997-06-16 00:00:00-04:00,2.0,RF
2004-07-01 00:00:00-04:00,1.2346,RF
