Date,Stock Splits,symbol
1983-10-11 00:00:00-04:00,2.0,BK
1986-11-07 00:00:00-05:00,1.5,BK
1994-05-16 00:00:00-04:00,2.0,BK
1996-08-09 00:00:00-04:00,2.0,BK
1998-08-14 00:00:00-04:00,2.0,BK
2007-07-02 00:00:00-04:00,0.9434,BK
