Date,Stock Splits,symbol
1982-09-16 00:00:00-04:00,2.0,EFX
1985-03-21 00:00:00-05:00,1.5,EFX
1986-03-27 00:00:00-05:00,2.0,EFX
1989-12-19 00:00:00-05:00,2.0,EFX
1995-12-18 00:00:00-05:00,2.0,EFX
