Date,Stock Splits,symbol
1983-09-16 00:00:00-04:00,2.0,HSY
1986-09-16 00:00:00-04:00,3.0,HSY
1996-09-16 00:00:00-04:00,2.0,HSY
2004-06-16 00:00:00-04:00,2.0,HSY
