Date,Stock Splits,symbol
1977-05-31 00:00:00-04:00,3.0,PEP
1986-05-29 00:00:00-04:00,3.0,PEP
1990-09-05 00:00:00-04:00,3.0,PEP
1996-05-29 00:00:00-04:00,2.0,PEP
