Date,Stock Splits,symbol
1997-09-02 00:00:00-04:00,2.0,ORLY
1999-12-01 00:00:00-05:00,2.0,ORLY
2005-06-16 00:00:00-04:00,2.0,ORLY
2025-06-10 00:00:00-04:00,15.0,ORLY
