Date,Stock Splits,symbol
1987-09-09 00:00:00-04:00,2.0,DHR
1995-01-23 00:00:00-05:00,2.0,DHR
1998-06-01 00:00:00-04:00,2.0,DHR
2004-05-21 00:00:00-04:00,2.0,DHR
2010-06-14 00:00:00-04:00,2.0,DHR
2016-07-05 00:00:00-04:00,1.319,DHR
2023-10-02 00:00:00-04:00,1.128,DHR
