Date,Stock Splits,symbol
1964-05-27 00:00:00-04:00,3.0,MRK
1972-06-01 00:00:00-04:00,2.0,MRK
1986-05-27 00:00:00-04:00,2.0,MRK
1988-05-26 00:00:00-04:00,3.0,MRK
1992-05-26 00:00:00-04:00,3.0,MRK
1999-02-17 00:00:00-05:00,2.0,MRK
2021-06-03 00:00:00-04:00,1.048,MRK
