Date,Stock Splits,symbol
1982-07-28 00:00:00-04:00,1.5,WEC
1987-07-01 00:00:00-04:00,2.0,WEC
1992-07-01 00:00:00-04:00,1.5,WEC
2011-03-02 00:00:00-05:00,2.0,WEC
