Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol
1980-03-17 00:00:00-05:00,0.0,0.38382473246160137,0.3754443418548686,0.3787962794303894,1069200,0.0,0.0,IPG
1980-03-24 00:00:00-05:00,0.0,0.3787962636364976,0.3586835169141149,0.36203548312187195,1443600,0.0,0.0,IPG
1980-03-31 00:00:00-05:00,0.0,0.3787961611251871,0.3670638078351729,0.37209177017211914,745200,0.0,0.0,IPG
1980-04-07 00:00:00-05:00,0.0,0.37209177017211914,0.3586834198457937,0.37209177017211914,320400,0.0,0.0,IPG
1980-04-14 00:00:00-05:00,0.0,0.37376844783463026,0.3620355985062654,0.3687400221824646,374400,0.0,0.0,IPG
1980-04-21 00:00:00-05:00,0.0,0.3720918708690609,0.36203548312187195,0.36203548312187195,705600,0.0,0.0,IPG
1980-04-28 00:00:00-04:00,0.0,0.36873977841431577,0.3620353591703041,0.36371132731437683,1123200,0.0,0.0,IPG
1980-05-05 00:00:00-04:00,0.0,0.3804721581614983,0.36203538514642875,0.37209177017211914,1422000,0.0,0.0,IPG
1980-05-12 00:00:00-04:00,0.0,0.40226159889799906,0.3620355771138118,0.39220520853996277,781200,0.0,0.0,IPG
1980-05-19 00:00:00-04:00,0.0,0.3955571559544651,0.3821487991849728,0.3888532221317291,1206000,0.0,0.0,IPG
1980-05-26 00:00:00-04:00,0.0,0.4005854219532341,0.3922050332653545,0.3972334563732147,475200,0.0,0.0,IPG
1980-06-02 00:00:00-04:00,0.0,0.40058550238609314,0.3922051120155297,0.40058550238609314,360000,0.0,0.0,IPG
1980-06-09 00:00:00-04:00,0.0,0.41567033298816325,0.40058552031251243,0.4106419086456299,536400,0.0,0.0,IPG
1980-06-16 00:00:00-04:00,0.0,0.4324310006043747,0.40561383962631226,0.40561383962631226,399600,0.0,0.0,IPG
1980-06-23 00:00:00-04:00,0.0,0.4190227930063691,0.403937980169035,0.40896591544151306,428400,0.0,0.0,IPG
1980-06-30 00:00:00-04:00,0.0,0.4156703054904938,0.4005854938127424,0.4156703054904938,475200,0.0,0.0,IPG
1980-07-07 00:00:00-04:00,0.0,0.4290791451931,0.4156703023222126,0.4290791451931,554400,0.0,0.0,IPG
1980-07-14 00:00:00-04:00,0.0,0.4458399713039398,0.43243115582590413,0.4458399713039398,828000,0.0,0.0,IPG
1980-07-21 00:00:00-04:00,0.0,0.4642770245450632,0.4491922184324906,0.4592486023902893,1137600,0.0,0.0,IPG
