Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol
2025-07-07 09:30:00-04:00,219.33999633789062,220.13999938964844,218.9550018310547,219.28199768066406,21490,0.0,0.0,CTAS
2025-07-07 09:31:00-04:00,219.8699951171875,219.8699951171875,219.0,219.25999450683594,4970,0.0,0.0,CTAS
2025-07-07 09:38:00-04:00,219.2899932861328,219.61000061035156,219.2899932861328,219.572998046875,16958,0.0,0.0,CTAS
2025-07-07 09:39:00-04:00,219.47999572753906,219.47999572753906,219.47999572753906,219.47999572753906,2250,0.0,0.0,CTAS
2025-07-07 09:41:00-04:00,219.47999572753906,219.47999572753906,219.47999572753906,219.47999572753906,1182,0.0,0.0,CTAS
2025-07-07 09:42:00-04:00,219.40499877929688,219.40499877929688,219.22000122070312,219.22000122070312,1490,0.0,0.0,CTAS
2025-07-07 09:44:00-04:00,219.25999450683594,219.4351043701172,219.25999450683594,219.4351043701172,554,0.0,0.0,CTAS
2025-07-07 09:45:00-04:00,219.25,219.25,219.25,219.25,2215,0.0,0.0,CTAS
2025-07-07 09:46:00-04:00,219.0500030517578,219.0500030517578,219.0500030517578,219.0500030517578,1240,0.0,0.0,CTAS
2025-07-07 09:47:00-04:00,219.0500030517578,219.1999969482422,219.0500030517578,219.1999969482422,3521,0.0,0.0,CTAS
2025-07-07 09:48:00-04:00,219.19500732421875,219.19500732421875,219.19500732421875,219.19500732421875,772,0.0,0.0,CTAS
2025-07-07 09:50:00-04:00,219.1501007080078,219.25230407714844,219.08999633789062,219.2449951171875,3219,0.0,0.0,CTAS
2025-07-07 09:51:00-04:00,219.3699951171875,219.3699951171875,219.3699951171875,219.3699951171875,334,0.0,0.0,CTAS
2025-07-07 09:52:00-04:00,219.3668975830078,219.38999938964844,219.05999755859375,219.16000366210938,3901,0.0,0.0,CTAS
2025-07-07 09:53:00-04:00,218.92999267578125,218.94000244140625,218.92999267578125,218.94000244140625,1372,0.0,0.0,CTAS
2025-07-07 09:54:00-04:00,218.59779357910156,218.77999877929688,218.58999633789062,218.75999450683594,3111,0.0,0.0,CTAS
2025-07-07 09:55:00-04:00,218.75,218.7899932861328,218.75,218.7899932861328,5115,0.0,0.0,CTAS
2025-07-07 09:57:00-04:00,218.74000549316406,218.80999755859375,218.74000549316406,218.80999755859375,1512,0.0,0.0,CTAS
2025-07-07 09:58:00-04:00,218.6300048828125,218.6300048828125,218.57000732421875,218.57000732421875,1722,0.0,0.0,CTAS
2025-07-07 09:59:00-04:00,218.35499572753906,218.35499572753906,218.24000549316406,218.30499267578125,1689,0.0,0.0,CTAS
2025-07-07 10:00:00-04:00,218.30499267578125,218.30499267578125,218.0399932861328,218.0399932861328,2938,0.0,0.0,CTAS
2025-07-07 10:01:00-04:00,217.9949951171875,217.9949951171875,217.97000122070312,217.97000122070312,2692,0.0,0.0,CTAS
2025-07-07 10:02:00-04:00,217.75,217.75,217.33999633789062,217.33999633789062,4949,0.0,0.0,CTAS
2025-07-07 10:03:00-04:00,217.25,217.61000061035156,217.25,217.52999877929688,11430,0.0,0.0,CTAS
2025-07-07 10:04:00-04:00,217.52999877929688,217.75999450683594,217.47000122070312,217.47000122070312,6338,0.0,0.0,CTAS
2025-07-07 10:05:00-04:00,217.5800018310547,217.89999389648438,217.5800018310547,217.8300018310547,4686,0.0,0.0,CTAS
2025-07-07 10:07:00-04:00,217.88999938964844,217.88999938964844,217.8699951171875,217.8699951171875,4181,0.0,0.0,CTAS
2025-07-07 10:09:00-04:00,218.22500610351562,218.2550048828125,218.0,218.0,2330,0.0,0.0,CTAS
2025-07-07 10:10:00-04:00,218.0500030517578,218.19500732421875,218.0500030517578,218.19500732421875,5339,0.0,0.0,CTAS
2025-07-07 10:12:00-04:00,218.30499267578125,218.30499267578125,218.30499267578125,218.30499267578125,987,0.0,0.0,CTAS
2025-07-07 10:13:00-04:00,218.16009521484375,218.16009521484375,218.16009521484375,218.16009521484375,1967,0.0,0.0,CTAS
2025-07-07 10:14:00-04:00,218.32000732421875,218.3699951171875,218.24000549316406,218.25999450683594,3516,0.0,0.0,CTAS
2025-07-07 10:15:00-04:00,218.4199981689453,218.4199981689453,218.4199981689453,218.4199981689453,1459,0.0,0.0,CTAS
2025-07-07 10:16:00-04:00,218.43499755859375,218.43499755859375,218.39999389648438,218.39999389648438,657,0.0,0.0,CTAS
2025-07-07 10:17:00-04:00,218.33999633789062,218.4199981689453,218.32000732421875,218.38999938964844,3280,0.0,0.0,CTAS
2025-07-07 10:18:00-04:00,218.38499450683594,218.38499450683594,218.375,218.375,1168,0.0,0.0,CTAS
2025-07-07 10:19:00-04:00,218.4600067138672,218.5399932861328,218.4499969482422,218.4499969482422,3756,0.0,0.0,CTAS
2025-07-07 10:20:00-04:00,218.5749969482422,218.5749969482422,218.5749969482422,218.5749969482422,413,0.0,0.0,CTAS
2025-07-07 10:21:00-04:00,218.63499450683594,218.6999969482422,218.63499450683594,218.6999969482422,742,0.0,0.0,CTAS
2025-07-07 10:22:00-04:00,218.72999572753906,218.72999572753906,218.72999572753906,218.72999572753906,752,0.0,0.0,CTAS
2025-07-07 10:23:00-04:00,218.72000122070312,218.86000061035156,218.72000122070312,218.86000061035156,4007,0.0,0.0,CTAS
2025-07-07 10:24:00-04:00,218.86000061035156,219.0,218.84500122070312,218.92999267578125,2959,0.0,0.0,CTAS
2025-07-07 10:25:00-04:00,218.9949951171875,218.9949951171875,218.9949951171875,218.9949951171875,686,0.0,0.0,CTAS
2025-07-07 10:26:00-04:00,219.0800018310547,219.08999633789062,219.0800018310547,219.08999633789062,1774,0.0,0.0,CTAS
2025-07-07 10:27:00-04:00,219.23500061035156,219.27000427246094,219.13999938964844,219.13999938964844,6347,0.0,0.0,CTAS
2025-07-07 10:29:00-04:00,219.02999877929688,219.02999877929688,218.8699951171875,218.8699951171875,3159,0.0,0.0,CTAS
2025-07-07 10:30:00-04:00,218.91000366210938,219.1300048828125,218.91000366210938,219.1300048828125,1718,0.0,0.0,CTAS
2025-07-07 10:31:00-04:00,218.94000244140625,218.94000244140625,218.94000244140625,218.94000244140625,457,0.0,0.0,CTAS
2025-07-07 10:32:00-04:00,218.94500732421875,218.96499633789062,218.82000732421875,218.8699951171875,4454,0.0,0.0,CTAS
2025-07-07 10:34:00-04:00,218.9600067138672,218.9600067138672,218.8800048828125,218.8800048828125,2771,0.0,0.0,CTAS
2025-07-07 10:35:00-04:00,218.89999389648438,218.89999389648438,218.84500122070312,218.84500122070312,2962,0.0,0.0,CTAS
2025-07-07 10:37:00-04:00,218.86500549316406,218.86500549316406,218.82000732421875,218.82000732421875,1065,0.0,0.0,CTAS
2025-07-07 10:38:00-04:00,218.77999877929688,218.77999877929688,218.7100067138672,218.7100067138672,1643,0.0,0.0,CTAS
2025-07-07 10:40:00-04:00,218.77999877929688,218.77999877929688,218.6699981689453,218.6699981689453,1592,0.0,0.0,CTAS
2025-07-07 10:41:00-04:00,218.6199951171875,218.6199951171875,218.57000732421875,218.57000732421875,1183,0.0,0.0,CTAS
2025-07-07 10:42:00-04:00,218.57000732421875,218.57000732421875,218.1300048828125,218.1300048828125,6949,0.0,0.0,CTAS
2025-07-07 10:43:00-04:00,218.0800018310547,218.0800018310547,217.9499969482422,217.9550018310547,1860,0.0,0.0,CTAS
2025-07-07 10:44:00-04:00,218.00999450683594,218.13999938964844,218.00999450683594,218.12669372558594,3701,0.0,0.0,CTAS
2025-07-07 10:45:00-04:00,218.1999969482422,218.25999450683594,218.08999633789062,218.25,3214,0.0,0.0,CTAS
2025-07-07 10:46:00-04:00,218.21499633789062,218.29600524902344,218.21499633789062,218.29600524902344,630,0.0,0.0,CTAS
2025-07-07 10:47:00-04:00,218.39999389648438,218.39999389648438,218.36000061035156,218.36000061035156,969,0.0,0.0,CTAS
2025-07-07 10:48:00-04:00,218.4550018310547,218.4550018310547,218.35000610351562,218.35000610351562,2328,0.0,0.0,CTAS
2025-07-07 10:50:00-04:00,218.28500366210938,218.28500366210938,218.28500366210938,218.28500366210938,444,0.0,0.0,CTAS
2025-07-07 10:51:00-04:00,218.17999267578125,218.22999572753906,218.17999267578125,218.22999572753906,2223,0.0,0.0,CTAS
2025-07-07 10:52:00-04:00,218.38999938964844,218.38999938964844,218.35499572753906,218.35499572753906,1334,0.0,0.0,CTAS
2025-07-07 10:53:00-04:00,218.24000549316406,218.3350067138672,218.22999572753906,218.3350067138672,2045,0.0,0.0,CTAS
2025-07-07 10:55:00-04:00,218.35000610351562,218.35000610351562,218.22999572753906,218.3350067138672,2720,0.0,0.0,CTAS
2025-07-07 10:56:00-04:00,218.4499969482422,218.49000549316406,218.4499969482422,218.49000549316406,1402,0.0,0.0,CTAS
2025-07-07 10:57:00-04:00,218.58799743652344,218.58799743652344,218.39999389648438,218.39999389648438,2160,0.0,0.0,CTAS
