Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol
2025-08-04 09:30:00-04:00,11.670000076293945,11.675000190734863,11.670000076293945,11.675000190734863,64838,0.0,0.0,WBA
2025-08-04 09:31:00-04:00,11.675000190734863,11.680000305175781,11.675000190734863,11.675000190734863,8953,0.0,0.0,WBA
2025-08-04 09:33:00-04:00,11.67140007019043,11.675000190734863,11.664999961853027,11.664999961853027,15782,0.0,0.0,WBA
2025-08-04 09:34:00-04:00,11.663299560546875,11.664999961853027,11.65999984741211,11.664999961853027,1462,0.0,0.0,WBA
2025-08-04 09:35:00-04:00,11.65999984741211,11.65999984741211,11.65999984741211,11.65999984741211,1101,0.0,0.0,WBA
2025-08-04 09:36:00-04:00,11.664999961853027,11.664999961853027,11.65999984741211,11.65999984741211,1791,0.0,0.0,WBA
2025-08-04 09:37:00-04:00,11.664999961853027,11.665599822998047,11.65999984741211,11.65999984741211,2407,0.0,0.0,WBA
2025-08-04 09:38:00-04:00,11.65999984741211,11.65999984741211,11.649999618530273,11.654999732971191,516571,0.0,0.0,WBA
2025-08-04 09:39:00-04:00,11.654999732971191,11.664999961853027,11.653300285339355,11.664999961853027,36804,0.0,0.0,WBA
2025-08-04 09:40:00-04:00,11.664999961853027,11.670000076293945,11.65999984741211,11.664999961853027,18549,0.0,0.0,WBA
2025-08-04 09:41:00-04:00,11.65999984741211,11.670000076293945,11.65999984741211,11.664999961853027,32469,0.0,0.0,WBA
2025-08-04 09:42:00-04:00,11.664999961853027,11.670000076293945,11.660099983215332,11.670000076293945,5336,0.0,0.0,WBA
2025-08-04 09:43:00-04:00,11.664999961853027,11.664999961853027,11.660099983215332,11.663800239562988,8032,0.0,0.0,WBA
2025-08-04 09:44:00-04:00,11.670000076293945,11.680000305175781,11.670000076293945,11.675299644470215,9674,0.0,0.0,WBA
2025-08-04 09:45:00-04:00,11.671500205993652,11.675299644470215,11.671500205993652,11.675000190734863,3471,0.0,0.0,WBA
2025-08-04 09:46:00-04:00,11.675000190734863,11.675000190734863,11.670000076293945,11.675000190734863,2018,0.0,0.0,WBA
2025-08-04 09:47:00-04:00,11.680000305175781,11.680000305175781,11.675000190734863,11.675299644470215,1958,0.0,0.0,WBA
2025-08-04 09:48:00-04:00,11.675000190734863,11.680000305175781,11.670000076293945,11.680000305175781,45435,0.0,0.0,WBA
2025-08-04 09:49:00-04:00,11.670000076293945,11.675000190734863,11.670000076293945,11.670000076293945,2243,0.0,0.0,WBA
2025-08-04 09:50:00-04:00,11.675000190734863,11.675000190734863,11.670000076293945,11.671299934387207,9175,0.0,0.0,WBA
2025-08-04 09:51:00-04:00,11.675000190734863,11.675000190734863,11.675000190734863,11.675000190734863,973,0.0,0.0,WBA
2025-08-04 09:52:00-04:00,11.675000190734863,11.680000305175781,11.670000076293945,11.675000190734863,3050,0.0,0.0,WBA
2025-08-04 09:53:00-04:00,11.675000190734863,11.675000190734863,11.671799659729004,11.675000190734863,1733,0.0,0.0,WBA
2025-08-04 09:55:00-04:00,11.680000305175781,11.680000305175781,11.673299789428711,11.675000190734863,1843,0.0,0.0,WBA
2025-08-04 09:56:00-04:00,11.675000190734863,11.680000305175781,11.675000190734863,11.675000190734863,3965,0.0,0.0,WBA
2025-08-04 09:57:00-04:00,11.675000190734863,11.680000305175781,11.675000190734863,11.675000190734863,4292,0.0,0.0,WBA
2025-08-04 09:58:00-04:00,11.680000305175781,11.680000305175781,11.675000190734863,11.675000190734863,4122,0.0,0.0,WBA
2025-08-04 09:59:00-04:00,11.675000190734863,11.680000305175781,11.675000190734863,11.680000305175781,455,0.0,0.0,WBA
