Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol
2025-07-07 09:30:00-04:00,187.8800048828125,188.10000610351562,187.60000610351562,187.98500061035156,13351,0.0,0.0,DOV
2025-07-07 09:31:00-04:00,187.99000549316406,187.99000549316406,187.99000549316406,187.99000549316406,218,0.0,0.0,DOV
2025-07-07 09:33:00-04:00,188.30999755859375,188.31500244140625,188.30999755859375,188.31500244140625,710,0.0,0.0,DOV
2025-07-07 09:34:00-04:00,188.60000610351562,188.97000122070312,188.60000610351562,188.97000122070312,1494,0.0,0.0,DOV
2025-07-07 09:37:00-04:00,188.5850067138672,188.5850067138672,188.5850067138672,188.5850067138672,1044,0.0,0.0,DOV
2025-07-07 09:38:00-04:00,188.25999450683594,188.25999450683594,188.25999450683594,188.25999450683594,408,0.0,0.0,DOV
2025-07-07 09:39:00-04:00,188.60000610351562,188.60000610351562,188.60000610351562,188.60000610351562,890,0.0,0.0,DOV
2025-07-07 09:40:00-04:00,188.82000732421875,188.97999572753906,188.6750030517578,188.6750030517578,1131,0.0,0.0,DOV
2025-07-07 09:41:00-04:00,188.6750030517578,188.99000549316406,188.6750030517578,188.99000549316406,1491,0.0,0.0,DOV
2025-07-07 09:42:00-04:00,188.6750030517578,188.6750030517578,188.6750030517578,188.6750030517578,158,0.0,0.0,DOV
2025-07-07 09:43:00-04:00,188.6750030517578,188.6750030517578,188.6750030517578,188.6750030517578,700,0.0,0.0,DOV
2025-07-07 09:44:00-04:00,188.6750030517578,188.6750030517578,188.6750030517578,188.6750030517578,1587,0.0,0.0,DOV
2025-07-07 09:49:00-04:00,188.99000549316406,189.02000427246094,188.82000732421875,188.82000732421875,2493,0.0,0.0,DOV
2025-07-07 09:50:00-04:00,188.6999969482422,189.21499633789062,188.6999969482422,189.21499633789062,3277,0.0,0.0,DOV
2025-07-07 09:52:00-04:00,189.0,189.0,189.0,189.0,265,0.0,0.0,DOV
2025-07-07 09:53:00-04:00,189.22000122070312,189.22000122070312,189.22000122070312,189.22000122070312,1128,0.0,0.0,DOV
2025-07-07 09:58:00-04:00,189.3000030517578,189.30999755859375,189.2899932861328,189.30999755859375,1364,0.0,0.0,DOV
2025-07-07 09:59:00-04:00,189.30999755859375,189.30999755859375,189.30999755859375,189.30999755859375,1024,0.0,0.0,DOV
2025-07-07 10:01:00-04:00,189.2899932861328,189.47000122070312,189.2899932861328,189.47000122070312,7846,0.0,0.0,DOV
2025-07-07 10:02:00-04:00,189.35000610351562,189.35000610351562,189.0399932861328,189.09500122070312,4048,0.0,0.0,DOV
2025-07-07 10:03:00-04:00,189.09500122070312,189.09500122070312,189.02000427246094,189.02000427246094,1113,0.0,0.0,DOV
2025-07-07 10:05:00-04:00,189.05499267578125,189.05499267578125,189.05499267578125,189.05499267578125,382,0.0,0.0,DOV
2025-07-07 10:06:00-04:00,189.0500030517578,189.1300048828125,189.02000427246094,189.1300048828125,3623,0.0,0.0,DOV
2025-07-07 10:07:00-04:00,189.11000061035156,189.11000061035156,189.11000061035156,189.11000061035156,275,0.0,0.0,DOV
2025-07-07 10:08:00-04:00,189.10499572753906,189.10499572753906,189.09500122070312,189.09500122070312,1065,0.0,0.0,DOV
2025-07-07 10:09:00-04:00,189.1999969482422,189.1999969482422,189.1999969482422,189.1999969482422,537,0.0,0.0,DOV
2025-07-07 10:10:00-04:00,189.17999267578125,189.3300018310547,189.0399932861328,189.0399932861328,3704,0.0,0.0,DOV
2025-07-07 10:11:00-04:00,189.0399932861328,189.28590393066406,189.02000427246094,189.08999633789062,2015,0.0,0.0,DOV
2025-07-07 10:12:00-04:00,189.13499450683594,189.13499450683594,188.99000549316406,189.02000427246094,2609,0.0,0.0,DOV
2025-07-07 10:13:00-04:00,189.0,189.11500549316406,189.0,189.11000061035156,1549,0.0,0.0,DOV
2025-07-07 10:15:00-04:00,188.97999572753906,189.0449981689453,188.9600067138672,188.97000122070312,3785,0.0,0.0,DOV
2025-07-07 10:16:00-04:00,188.9499969482422,189.11000061035156,188.9499969482422,189.11000061035156,2091,0.0,0.0,DOV
2025-07-07 10:18:00-04:00,189.05999755859375,189.05999755859375,189.05999755859375,189.05999755859375,617,0.0,0.0,DOV
2025-07-07 10:20:00-04:00,189.05999755859375,189.19000244140625,189.02999877929688,189.19000244140625,3778,0.0,0.0,DOV
2025-07-07 10:21:00-04:00,189.14999389648438,189.14999389648438,188.82000732421875,188.99000549316406,9694,0.0,0.0,DOV
2025-07-07 10:22:00-04:00,188.93499755859375,188.93499755859375,188.8699951171875,188.8699951171875,990,0.0,0.0,DOV
2025-07-07 10:23:00-04:00,188.7100067138672,188.73500061035156,188.7100067138672,188.73500061035156,1721,0.0,0.0,DOV
2025-07-07 10:24:00-04:00,188.7324981689453,188.7324981689453,188.7324981689453,188.7324981689453,937,0.0,0.0,DOV
2025-07-07 10:27:00-04:00,188.5399932861328,188.5500030517578,188.52000427246094,188.5500030517578,2023,0.0,0.0,DOV
2025-07-07 10:29:00-04:00,188.47999572753906,188.47999572753906,188.47999572753906,188.47999572753906,1328,0.0,0.0,DOV
2025-07-07 10:31:00-04:00,188.47999572753906,188.47999572753906,188.47999572753906,188.47999572753906,1345,0.0,0.0,DOV
2025-07-07 10:32:00-04:00,188.25999450683594,188.25999450683594,188.19000244140625,188.19000244140625,1392,0.0,0.0,DOV
2025-07-07 10:33:00-04:00,188.1300048828125,188.1300048828125,188.0,188.05999755859375,1493,0.0,0.0,DOV
2025-07-07 10:34:00-04:00,188.16000366210938,188.16000366210938,188.16000366210938,188.16000366210938,1106,0.0,0.0,DOV
2025-07-07 10:36:00-04:00,188.25,188.25,188.2100067138672,188.2100067138672,529,0.0,0.0,DOV
2025-07-07 10:37:00-04:00,188.22000122070312,188.22000122070312,188.22000122070312,188.22000122070312,526,0.0,0.0,DOV
2025-07-07 10:39:00-04:00,188.50999450683594,188.50999450683594,188.3000030517578,188.3000030517578,2004,0.0,0.0,DOV
2025-07-07 10:40:00-04:00,188.3000030517578,188.35000610351562,188.19500732421875,188.2899932861328,3790,0.0,0.0,DOV
2025-07-07 10:42:00-04:00,188.49000549316406,188.50999450683594,188.49000549316406,188.50999450683594,748,0.0,0.0,DOV
2025-07-07 10:43:00-04:00,188.44500732421875,188.44500732421875,188.4199981689453,188.4199981689453,1605,0.0,0.0,DOV
2025-07-07 10:45:00-04:00,188.5800018310547,188.5800018310547,188.5800018310547,188.5800018310547,565,0.0,0.0,DOV
2025-07-07 10:46:00-04:00,188.58999633789062,188.7100067138672,188.58999633789062,188.7100067138672,1461,0.0,0.0,DOV
2025-07-07 10:48:00-04:00,188.64999389648438,188.64999389648438,188.58999633789062,188.58999633789062,1019,0.0,0.0,DOV
2025-07-07 10:49:00-04:00,188.77000427246094,188.77000427246094,188.77000427246094,188.77000427246094,361,0.0,0.0,DOV
2025-07-07 10:51:00-04:00,188.59500122070312,188.75999450683594,188.59500122070312,188.75999450683594,3238,0.0,0.0,DOV
2025-07-07 10:52:00-04:00,188.59500122070312,188.59500122070312,188.5800018310547,188.5800018310547,2006,0.0,0.0,DOV
