Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol
2020-08-10 00:00:00-04:00,27.15508010579846,27.669734589082992,27.052148495231094,27.566802978515625,3516900,0.0,0.0,CARR
2020-08-11 00:00:00-04:00,28.221820952830267,28.37153869384452,27.548091118266136,27.594877243041992,5113800,0.0,0.0,CARR
2020-08-12 00:00:00-04:00,27.95045586432936,28.24989132115852,27.716521690584567,27.87559700012207,3523800,0.0,0.0,CARR
2020-08-13 00:00:00-04:00,27.978532383193066,28.33411339742562,27.482592978551047,27.64166831970215,3643800,0.0,0.0,CARR
2020-08-14 00:00:00-04:00,27.800734460438477,28.117014612644663,27.398369208173822,27.62294578552246,5008300,0.0,0.0,CARR
2020-08-17 00:00:00-04:00,27.60423740124006,28.245216651328064,27.270179013443137,27.922388076782227,4588200,0.0,0.0,CARR
2020-08-18 00:00:00-04:00,27.810094740453668,28.11888778737962,27.482588315514146,27.566802978515625,3412900,0.0,0.0,CARR
2020-08-19 00:00:00-04:00,27.641664810685647,27.782024968053317,27.248655299190432,27.37030029296875,3864000,0.0,0.0,CARR
2020-08-20 00:00:00-04:00,27.155084740584776,27.520021553390595,26.902435354130073,27.145727157592773,3166800,0.0,0.0,CARR
2020-08-21 00:00:00-04:00,27.28608002711151,27.903666061014263,27.215899065850564,27.62294578552246,3112600,0.0,0.0,CARR
2020-08-24 00:00:00-04:00,27.84752146136569,28.48382263564257,27.828806300998504,28.427677154541016,3117300,0.0,0.0,CARR
2020-08-25 00:00:00-04:00,28.539974604156292,28.825374635762085,28.45575814287011,28.51190185546875,3233600,0.0,0.0,CARR
2020-08-26 00:00:00-04:00,28.54933177977198,29.232419258436032,28.45575773692486,29.03591537475586,3316600,0.0,0.0,CARR
2020-08-27 00:00:00-04:00,29.07333942890422,29.232414741732654,28.22181916163912,28.334108352661133,4144700,0.0,0.0,CARR
2020-08-28 00:00:00-04:00,28.427682127233737,28.51657826214,28.029994716133455,28.35282325744629,3689900,0.0,0.0,CARR
2020-08-31 00:00:00-04:00,28.24989234508401,28.50253990545583,27.913026551553354,27.93174171447754,3572700,0.0,0.0,CARR
